CO1_conventional_hydroelectric_1,FL1_conventional_hydroelectric_1,GC3_conventional_hydroelectric_1,ID1_conventional_hydroelectric_1,KY1_conventional_hydroelectric_1,MT1_conventional_hydroelectric_1,NE1_conventional_hydroelectric_1,OK1_conventional_hydroelectric_1,TX2_conventional_hydroelectric_1,WY1_conventional_hydroelectric_1,eastern0_conventional_hydroelectric_1,eastern1_conventional_hydroelectric_1,eastern2_conventional_hydroelectric_1,eastern3_conventional_hydroelectric_1,eastern4_conventional_hydroelectric_1,eastern5_conventional_hydroelectric_1,eastern6_conventional_hydroelectric_1,western1_conventional_hydroelectric_1,western2_conventional_hydroelectric_1,western3_conventional_hydroelectric_1
0.14191910431698684,0.22737319474160633,0.00730926023556373,0.24109092209674143,0.6326480558722996,0.18329093634348476,0.27779796231793885,0.052623654228130326,0.7200820346459953,0.0744975192586099,0.4785863024274116,0.26864712531399126,0.3253893846152306,0.19776619161064768,0.3654282903482127,0.4397091701195693,0.3419970177980562,0.34821395445822856,0.21364754405592362,0.21431931178493172
0.14318623917695994,0.22940331255179927,0.007374521487666977,0.24324351961546237,0.6354960978137073,0.1849274625608373,0.2789250773465376,0.053093508283738634,0.7201083451485608,0.07516267568056176,0.48154485524036916,0.27104576036143757,0.3262246983189058,0.19949279832378441,0.36794804921337154,0.44086724370513486,0.34503749002086614,0.35132300762303414,0.21465118497164437,0.21598362939911503
0.14445337403693304,0.23143343036199218,0.007439782739770225,0.24539611713418327,0.6383441397551151,0.18656398877818986,0.2800521923751363,0.05356336233934693,0.7201346556511262,0.07582783210251363,0.4845034080533266,0.273444395408884,0.32706001202258095,0.2012194050369212,0.37046780807853036,0.4420253172907004,0.34807796224367615,0.3544320607878398,0.21565482588736512,0.21764794701329832
0.14572050889690613,0.23346354817218506,0.007505043991873472,0.24754871465290412,0.6411921816965229,0.1882005149955424,0.281179307403735,0.054033216394955244,0.7201609661536917,0.07649298852446551,0.4874619608662841,0.2758430304563303,0.3278953257262561,0.20294601175005794,0.3729875669436892,0.443183390876266,0.35111843446648616,0.3575411139526454,0.21665846680308581,0.2193122646274816
0.14698764375687923,0.23549366598237798,0.00757030524397672,0.2497013121716251,0.6440402236379307,0.18983704121289494,0.2823064224323337,0.05450307045056355,0.7201872766562571,0.07715814494641737,0.49042051367924167,0.27824166550377666,0.3287306394299313,0.20467261846319468,0.37550732580884794,0.44434146446183154,0.3541589066892961,0.360650167117451,0.21766210771880656,0.2209765822416649
0.14825477861685232,0.23752378379257091,0.007635566496079968,0.251853909690346,0.6468882655793384,0.19147356743024746,0.2834335374609324,0.054972924506171854,0.7202135871588227,0.07782330136836925,0.4933790664921991,0.28064030055122297,0.3295659531336064,0.2063992251763314,0.3780270846740068,0.44549953804739717,0.35719937891210607,0.3637592202822566,0.2186657486345273,0.22264089985584817
0.14952191347682542,0.23955390160276382,0.007700827748183215,0.25400650720906687,0.6497363075207463,0.1931100936476,0.2845606524895311,0.05544277856178016,0.7202398976613882,0.07848845779032111,0.4963376193051567,0.28303893559866944,0.33040126683728155,0.20812583188946815,0.3805468435391656,0.44665761163296275,0.3602398511349161,0.3668682734470622,0.21966938955024806,0.22430521747003143
0.15078904833679851,0.24158401941295674,0.007766089000286462,0.2561591047277878,0.652584349462154,0.19474661986495256,0.28568776751812985,0.05591263261738848,0.7202662081639536,0.079153614212273,0.49929617211811417,0.2854375706461157,0.33123658054095667,0.20985243860260494,0.38306660240432444,0.4478156852185283,0.36328032335772603,0.3699773266118679,0.2206730304659688,0.22596953508421475
0.1520561831967716,0.24361413722314962,0.00783135025238971,0.2583117022465087,0.6554323914035618,0.19638314608230512,0.28681488254672854,0.05638248667299678,0.7202925186665191,0.07981877063422486,0.5022547249310717,0.28783620569356205,0.33207189424463185,0.21157904531574168,0.38558636126948326,0.4489737588040939,0.36632079558053604,0.3730863797766734,0.22167667138168953,0.227633852698398
0.1533233180567447,0.24564425503334256,0.007896611504492959,0.26046429976522956,0.6582804333449696,0.19801967229965764,0.28794199757532724,0.05685234072860508,0.7203188291690845,0.08048392705617674,0.5052132777440291,0.2902348407410084,0.332907207948307,0.2133056520288784,0.38810612013464213,0.4501318323896595,0.36936126780334605,0.37619543294147906,0.22268031229741028,0.22929817031258132
